source_file,chunk_id,word_count,removed,reason
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0025,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0026,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0027,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0028,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0029,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0030,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0031,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0032,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0033,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0034,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0035,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0036,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0037,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0038,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0039,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0040,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0041,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0042,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0043,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0044,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0045,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0046,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0047,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0048,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0049,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0050,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0051,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0052,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0053,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0054,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0055,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0056,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0057,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0058,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0059,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0060,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0061,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0062,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0063,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0064,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0065,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0066,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0067,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0068,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0069,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0070,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0071,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0072,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0073,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0074,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0075,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0076,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0077,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0078,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0079,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0080,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0081,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0082,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0083,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0084,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0085,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0086,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0087,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0088,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0089,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0090,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0091,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0092,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0093,350,True,Too many numeric tokens
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0094,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0095,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0096,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0097,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0098,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0099,350,True,Too many numeric tokens
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0100,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0101,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0102,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0103,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0104,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0105,350,True,Too many numeric tokens
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0106,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0107,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0108,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0109,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0110,350,True,Boilerplate or PDF navigation noise
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0111,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0112,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0113,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0114,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0115,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0116,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0117,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0118,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0119,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0120,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0121,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0122,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0123,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0124,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0125,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0126,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0127,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0128,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0129,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0130,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0131,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0132,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0133,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0134,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0135,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0136,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0137,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0138,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0139,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0140,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0141,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0142,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0143,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0144,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0145,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0146,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0147,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0148,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0149,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0150,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0151,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0152,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0153,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0154,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0155,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0156,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0157,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0158,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0159,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0160,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0161,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0162,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0163,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0164,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0165,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0166,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0167,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0168,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0169,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0170,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0171,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0172,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0173,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0174,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0175,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0176,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0177,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0178,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0179,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0180,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0181,350,True,Boilerplate or PDF navigation noise
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0182,350,True,Boilerplate or PDF navigation noise
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0183,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0184,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0185,350,False,Kept
redhat_rhel7_storage_administration_guide.txt,redhat_rhel7_storage_administration_guide.txt_chunk_0186,350,False,Kept
